x y
176.89727526644745 -39.47813256635466
176.8973847339556 -39.47816518302989
176.8981342668554 -39.47847056712106
176.8988190335673 -39.47869678349132
176.89918805057997 -39.478804667120905
176.8993083996318 -39.47881698312163
176.89987918361535 -39.478886383164586
176.9001796994604 -39.47880701633159
176.9003187674947 -39.478818633122344
176.90042076695568 -39.47876168317039
176.90113335076785 -39.4786487827189
176.90152913391555 -39.47865285024442
176.90188776708874 -39.47858428299084
176.9020784997309 -39.478581516148736
176.9024962495719 -39.47860716672534
176.90276495034968 -39.47849766649351
176.90311556705998 -39.47850799959117
176.90327046771353 -39.47853151687468
176.90393116718576 -39.47842056690941
176.90421748329496 -39.478375632749604
176.904367999789 -39.47833133324059
176.9051221004282 -39.47821794983541
176.90544056685718 -39.47814583295537
176.90564771743226 -39.47811121644615
176.90571913360426 -39.4781190329291
176.9059180672379 -39.478082216444236
176.90594034987123 -39.478067132862435
176.90601223363075 -39.47804144968669
176.90627516733932 -39.478048199566864
176.90647866644923 -39.47801708369771
176.90720096680334 -39.477981949429214
176.90851969687088 -39.477943279291594
176.90854541313922 -39.47790742035637
176.90872066016516 -39.47785148383514
176.90873186674364 -39.477777232868
176.90869890205602 -39.477737830177105
176.90866197937723 -39.477638887685714
176.9084302773075 -39.47731255555655
176.90841453384868 -39.477251127514634
176.9084350847249 -39.477233754646555
176.90851017135017 -39.477225145765104
176.90856030567778 -39.47726079660726
176.9087766964946 -39.47753971366887
176.90892114118176 -39.47766723381662
176.90902440186403 -39.4777339229759
176.90911600415322 -39.47775016067518
176.90955509164863 -39.47772023088318
176.9098331015765 -39.47767386307026
176.91002307046156 -39.477573839754264
176.91018133014668 -39.4775446795335
176.91030436185974 -39.477545302296875
176.91064810460395 -39.47742410687001
176.91089282837063 -39.47725227848656
176.91128422742204 -39.47689109555785
176.91133771114434 -39.47680412953826
176.91135605886194 -39.47661739615935
176.91132412202697 -39.476538691872896
176.91119682403007 -39.4763523408624
176.91114478638315 -39.4761920503606
176.91103157632045 -39.47594407899342
176.91074459601657 -39.47602019688906
176.91055499533817 -39.47609276950826
176.91048747621917 -39.476095043585005
176.91045465422033 -39.4760580215252
176.91047570000032 -39.47598408299686
176.9103870338399 -39.47477993318249
176.91321014946544 -39.47415803315276
176.9170351016986 -39.47338139416106
176.91702437687604 -39.4732803034121
176.91727552441918 -39.4732225042077
176.91730890065097 -39.47365370006936
176.91704985843245 -39.47678356677663
176.91723730351987 -39.47697747198313
176.91842114971013 -39.477274017348456
176.91858359348763 -39.47501983853589
176.91862547203837 -39.47492821730214
176.91867613958667 -39.47489549498675
176.91878165475708 -39.47487540400525
176.91882469593284 -39.47488221660257
176.9189346922659 -39.47494186865513
176.9188791591127 -39.474965783881935
176.91885311815253 -39.475261452675426
176.919267033739 -39.47584484982596
176.91922876642596 -39.47600371657638
176.91991446683156 -39.47691696650933
176.91995108381246 -39.47705449953889
176.91993031268584 -39.475574548515844
176.9202227991798 -39.47556982866498
176.92024068352274 -39.47746606685911
176.9215237000366 -39.477192000327136
176.92147913721928 -39.47278376421733
176.9190511099041 -39.47159799674317
176.91916370558533 -39.471413090631906
176.91913434192145 -39.471328293439846
176.91693431222134 -39.47025870791594
176.91617475514707 -39.470574187826855
176.91554846196243 -39.47081559230761
176.91542857107774 -39.47070062977942
176.91662878423827 -39.47019431665776
176.91683676742176 -39.470138466328535
176.91706165037604 -39.47005371627363
176.91732250033243 -39.46992673287106
176.9175756166515 -39.46986689973943
176.9177926500565 -39.469833200215945
176.91841093334529 -39.46974818370977
176.91875511706445 -39.46971506660332
176.91992378343662 -39.46954781680058
176.91985501662853 -39.46947156698362
176.91988821718982 -39.46940618347287
176.91994899969131 -39.469339866977485
176.92003976730575 -39.469315400314805
176.92011533353957 -39.469348566375935
176.92060631726417 -39.4697248330415
176.92076865017893 -39.469826499818076
176.92121529998172 -39.47020935041869
176.9234087169236 -39.47243869935168
176.9235737669229 -39.472569799942455
176.92369491718298 -39.47270831643245
176.92388836730944 -39.473197933168954
176.92392110039307 -39.473413133480044
176.92391065037637 -39.47355326638893
176.92395060039485 -39.47381285019802
176.92394690002587 -39.47401341675856
176.9239774337831 -39.474170266818845
176.92417755028518 -39.475989349069614
176.9241164911848 -39.47632503031847
176.92405349481797 -39.47644538019975
176.9237650678088 -39.47674653817176
176.92339413878216 -39.476930645954496
176.9233244862253 -39.47694968064057
176.92323250520093 -39.47692947262791
176.92296206460367 -39.47707595139304
176.9228436238175 -39.47716270083839
176.9226527259743 -39.477699363922326
176.92263077436613 -39.47812904572891
176.92271596136368 -39.47898389024247
176.9227796849764 -39.480118513910995
176.92294782456156 -39.48014876169177
176.9232878216792 -39.480148298012935
176.92334835607653 -39.48017019631924
176.92338815417025 -39.480208080324665
176.92340516836487 -39.4802585670383
176.92337449561757 -39.48032493878116
176.9232722846027 -39.480398065481936
176.92318949613127 -39.48039903828486
176.92290442035556 -39.480325148762894
176.9226692187108 -39.48037738167591
176.92256550404227 -39.480459679490664
176.9224618671241 -39.48070130028113
176.9222832718328 -39.48094883710039
176.9221706271621 -39.48123760407152
176.92211200729906 -39.48134437456439
176.92192569228322 -39.48185263989064
176.92178386444243 -39.48216395127825
176.9216653922006 -39.4825086326997
176.92158233107762 -39.48283740933066
176.92150959803473 -39.48298513253831
176.9214926339307 -39.48308481620125
176.9214103663495 -39.4831750331055
176.92140619935554 -39.48339616642071
176.92136475050785 -39.483491716262066
176.92122003834973 -39.48423130613172
176.92107806733338 -39.4848788671896
176.92106952924496 -39.485019242363165
176.92106357932553 -39.48504887308099
176.92097207216844 -39.48550326143556
176.9209556278431 -39.48573739148761
176.9208719580808 -39.48605801564791
176.92087460874262 -39.486319703877086
176.9208343576773 -39.48654330047803
176.92082664183192 -39.486810903935904
176.92084694742633 -39.48717083365335
176.920798800274 -39.48764926669024
176.92079688271372 -39.4876651838567
176.92077976709024 -39.48813684972308
176.92079998409278 -39.488453450144156
176.92079211613907 -39.488666333176695
176.92076853435975 -39.4887629834487
176.92076811762075 -39.488766733434204
176.92075253336168 -39.48900359937102
176.9207684994285 -39.489164816661486
176.92075945013218 -39.48931983385338
176.920731700218 -39.48943411647637
176.92073070065726 -39.48943781679417
176.92069423358868 -39.489551699397595
176.92067199939538 -39.49025774940738
176.92059823305365 -39.490636216606916
176.92054316712236 -39.49117446673845
176.92051715068675 -39.49127858273304
176.9205197673291 -39.49139083288085
176.92048740105582 -39.49146425017425
176.9204373343634 -39.49177441654591
176.9204399838829 -39.49203394944501
176.92042906664844 -39.492183750037114
176.920364167109 -39.49244738334569
176.92035353396312 -39.492801816305075
176.92029153435664 -39.493154500119076
176.92024828354974 -39.49355126642117
176.92023991763077 -39.49393743296112
176.9202072837023 -39.49413405058604
176.92015166618881 -39.49456043271612
176.92013141609155 -39.49522881673975
176.92008681623062 -39.49559271682463
176.920086516728 -39.49580821633172
176.92011516709604 -39.49612250001527
176.9200592499523 -39.49655085019516
176.9200311173915 -39.49700098291015
176.92000321739803 -39.497129682664756
176.92000468311073 -39.4972531496432
176.9199553339954 -39.49760881682383
176.91996191755115 -39.49766814930363
176.91988440046723 -39.49812226689216
176.91984730030924 -39.49843010012919
176.9198734835244 -39.49854168326984
176.9198712166593 -39.49874740051851
176.91981878353803 -39.49889268283971
176.91981706665513 -39.49925301642899
176.91975958334388 -39.499627249519776
176.91977306738644 -39.49992095018319
176.91975813425634 -39.50016148292534
176.91973005028342 -39.500484633479104
176.9196803494588 -39.50070534953349
176.91965148327756 -39.50112838275865
176.9195976332278 -39.50170268297647
176.91961873287184 -39.50182759991369
176.9195561501072 -39.50219326691475
176.9195739007515 -39.50253301705864
176.91951401763436 -39.50305894959394
176.9195086501035 -39.50364311675399
176.91943900091883 -39.504369899373934
176.9194345842067 -39.50476541609477
176.9193573499518 -39.50540495002066
176.9193389004055 -39.50613583284322
176.91924889991304 -39.50681723310615
176.9192642505978 -39.5070422661239
176.91924268425282 -39.507223532755525
176.91924938338738 -39.507491149803464
176.9192117838847 -39.508598082668904
176.9192219842572 -39.50902769979069
176.9192556343611 -39.5093173833802
176.919285484018 -39.50959568312808
176.9192756007035 -39.5102226501184
176.91917102599038 -39.51126343501241
176.91918822389425 -39.51157529237879
176.91917855691287 -39.51175848807233
176.91911787741608 -39.512126961698755
176.91911131315618 -39.512272376547244
176.9191367678275 -39.512771593361066
176.9191205553273 -39.51318254444903
176.91913967712304 -39.51375167828761
176.91908948307574 -39.5140832998178
176.91914537326352 -39.514563529936204
176.91910503372983 -39.5150035625351
176.91916299562908 -39.51574565829963
176.91912678246098 -39.51625888260851
176.9191337000682 -39.51665453410817
176.91908979953539 -39.51703760176698
176.9191149806599 -39.517324181023305
176.91910649696615 -39.51749938842637
176.91914251353472 -39.51788064577405
176.9191378985868 -39.518817535057906
176.919168715745 -39.51909594146945
176.9191702343824 -39.51946534823629
176.91919598508377 -39.51960429949519
176.9191811958395 -39.52046360960644
176.9192209685997 -39.520744099383556
176.91917987651465 -39.52095890882477
176.91919189606404 -39.52100439476716
176.91917761895297 -39.52110078449827
176.91921311689998 -39.521344782804405
176.91921043361833 -39.52180235021781
176.9192260671187 -39.52190721654777
176.91920610040646 -39.522501283001944
176.91921459993233 -39.52265434988574
176.91928197283235 -39.522920489709
176.91926861346641 -39.52332316530402
176.91927629470865 -39.52345931494878
176.9193030271731 -39.523543364389745
176.91929742786255 -39.52367501429648
176.91932054269026 -39.52374084773031
176.91932662621107 -39.52390884880059
176.91930704281015 -39.52406368172503
176.91936646085 -39.52521413663104
176.91939392812128 -39.52544112153366
176.9193882665962 -39.52585759176013
176.91946201740524 -39.52674923322183
176.91944881683148 -39.527080066522686
176.9194665329879 -39.527569199809896
176.91953516712627 -39.52807436630166
176.91955476773182 -39.52837016615926
176.91954371694888 -39.52855569960878
176.9195786337233 -39.528661282679295
176.9196221655878 -39.52904576567108
176.91965105205952 -39.52947630623117
176.9196149886465 -39.52968490072328
176.9196414729521 -39.52994696474117
176.91968945942867 -39.530166060268634
176.9196730979668 -39.530370024731866
176.91969594206276 -39.530736204350326
176.9197203890802 -39.530781171391425
176.91971406615835 -39.53088235414608
176.91970175797005 -39.53099892039837
176.9197624746464 -39.531235905160635
176.91977541616407 -39.53155210883223
176.9198390437925 -39.53184501476719
176.91984019681672 -39.53209988597602
176.91992263350386 -39.532753366860355
176.91992148382408 -39.53308143329851
176.91997718924168 -39.533365451544945
176.91996719748747 -39.533586382553096
176.92000190995512 -39.53375331377513
176.92000539035072 -39.53398183615793
176.92005525448602 -39.534339335712005
176.92005843694025 -39.534703050305566
176.9201107824866 -39.53486399549716
176.92014806828286 -39.535374108943714
176.92017150687064 -39.53547742698479
176.92022309738272 -39.5355672039303
176.9203070297925 -39.53578154526611
176.92029809854876 -39.5358902158444
176.92035537516932 -39.5363804565325
176.92033739054068 -39.53658668779047
176.9203686504006 -39.536904579871575
176.92040604397857 -39.53706001538617
176.92041741605019 -39.537458557829076
176.9205162508665 -39.53806816620819
176.92052363340574 -39.53836171683588
176.92055678346415 -39.538520716280296
176.92055538319403 -39.538727649999586
176.92063013327808 -39.53897793355102
176.92067095036603 -39.53954461682786
176.92078360035984 -39.540021166259564
176.9208454673016 -39.54057929989664
176.92083758317008 -39.54077611676745
176.9209415673206 -39.5412552661742
176.920981217503 -39.541719249725425
176.92108281675272 -39.54223838276358
176.9211177332386 -39.542315016435275
176.92116990031573 -39.54264596626216
176.92123360069226 -39.54285315004273
176.92126493321666 -39.54318134976477
176.921323983614 -39.54341383310723
176.92136683409632 -39.54388224931161
176.9214176668714 -39.54398123325175
176.92144344956213 -39.54434619935427
176.92155721730404 -39.544754099315895
176.92155828392197 -39.54501009973407
176.92158686647994 -39.54510750005287
176.92161270072936 -39.54538443310078
176.92169281770293 -39.54579911613616
176.92168286687806 -39.545953732633
176.92169938396034 -39.546105232805196
176.9217699832588 -39.546361349427954
176.92185470012313 -39.54704681626333
176.92189411621493 -39.547242183170326
176.92188193318162 -39.54741173309686
176.9219550834793 -39.54777748304269
176.92201558368345 -39.5482442331573
176.9221656003599 -39.548931049330605
176.92224788307368 -39.54958364945564
176.92231876766323 -39.54982488262547
176.9224337503087 -39.55041061646069
176.922557150101 -39.55081416620209
176.9226847334013 -39.551516832706675
176.92275423402813 -39.55168661614833
176.9227983500104 -39.551935699575836
176.92286985016733 -39.552112082836246
176.9229627668218 -39.55247695018277
176.92300968397387 -39.55258746688042
176.92318682081546 -39.55351251335125
176.9233267645983 -39.553912720589075
176.92336336899373 -39.55408295015873
176.92346899591047 -39.55438934138442
176.9234903174171 -39.5545497706912
176.92357690740414 -39.554860215278765
176.92362805653437 -39.55496491449301
176.923727408332 -39.555304980249176
176.92374400949043 -39.55535569458999
176.92385764920954 -39.55557155784464
176.92403982781155 -39.55611118814899
176.92408236880672 -39.55634059904846
176.9241721564304 -39.55656986676167
176.92431903526395 -39.556866893991966
176.9243926358867 -39.55721468559661
176.92447960574552 -39.5573730223698
176.92461694743068 -39.55774564688379
176.92464958756383 -39.55778689320086
176.92480763844776 -39.55816988599222
176.92491391199857 -39.5583677077296
176.925117758066 -39.55888104181967
176.9252489089804 -39.55910326325057
176.92523952615323 -39.559123048121045
176.9253231593166 -39.55931281973029
176.92552849646032 -39.559685752023846
176.92559249041804 -39.55984156241145
176.92603201671173 -39.560638683241585
176.92616394994508 -39.56084818331828
176.92627150034897 -39.56098369963457
176.92631971643925 -39.561114549708456
176.9263241010149 -39.56126334937724
176.9264616826646 -39.56166746688365
176.9265547341235 -39.56181470006199
176.92674593317105 -39.5622808829789
176.92708615008627 -39.56301063293108
176.9276977838802 -39.564632883029525
176.92799365080717 -39.565308799828365
176.9282661499841 -39.56580584961708
176.929129750806 -39.567277833081086
176.92970291727642 -39.56818468290957
176.92972670010903 -39.56820576673863
176.9300063169506 -39.56860329994968
176.93005691758222 -39.5686899331006
176.93006108342354 -39.568741750222834
176.93009940007005 -39.56882383325396
176.93029310040237 -39.56919173267748
176.9304305672941 -39.56935279947484
176.93059236703903 -39.56965270034084
176.9306614832228 -39.56974851670576
176.93072605084942 -39.56990799969348
176.93093106688826 -39.57020950001084
176.93096003323373 -39.57027749997598
176.9309421007331 -39.57029421643045
176.931378983248 -39.57108366628708
176.9314245496898 -39.5712386166131
176.93150678436936 -39.57139781661419
176.93161660089567 -39.57156373293851
176.93170610036896 -39.57178644955224
176.93196826708336 -39.5722756329447
176.93198818291705 -39.57236258264876
176.93204131699335 -39.57243259943899
176.9321127003472 -39.57285893305168
176.9323905835529 -39.57358518348857
176.93270718338778 -39.57423394977248
176.93336268377692 -39.575439933034666
176.93371593379192 -39.57627459938873
176.93371941671813 -39.576285199867435
176.9338364001733 -39.576462649438874
176.93395814951168 -39.57676928323701
176.93422604983982 -39.57724734963656
176.93462945001806 -39.578126433290144
176.93479355043516 -39.57837139932388
176.93487085088287 -39.57844546667617
176.93502566672646 -39.5786496661795
176.935188099739 -39.578892432939675
176.93539398357746 -39.57926589956241
176.93547609940208 -39.57950579979178
176.93560533329108 -39.579705549659145
176.93580816732356 -39.58007801650728
176.93594125061904 -39.58021688340126
176.9360662166864 -39.58045463330397
176.93629489996925 -39.581031983142374
176.93635094990364 -39.58113573324815
176.9364429170597 -39.58140489986086
176.9366639676722 -39.58178219943422
176.9369508842227 -39.58243569992014
176.93707888395696 -39.582620616600536
176.93715618386693 -39.582783999925425
176.93730995030884 -39.5830161164344
176.93736005038718 -39.58306136672111
176.93739280039745 -39.58309868301095
176.93740990071427 -39.583161967239505
176.93770608389087 -39.58358708321785
176.93775026769944 -39.58370858345926
176.9378052665514 -39.583799766652234
176.93811876671845 -39.584648950134245
176.93826081711333 -39.5849316665008
176.9383663007218 -39.585202466474655
176.93845379953578 -39.585345866792636
176.93871636709326 -39.58590206650629
176.93900961675033 -39.58640868283581
176.93901596674604 -39.58641884984376
176.93949204951292 -39.58735503273505
176.94003830084895 -39.588286883239654
176.94081173347087 -39.58931841663431
176.94102095012147 -39.58968863348358
176.94132675040433 -39.590165766722706
176.9414212331903 -39.59034621651523
176.94154703363952 -39.59052113324728
176.9417122673097 -39.59082558310431
176.94175790072788 -39.59087356611523
176.94183930048789 -39.591031950314076
176.94223653270194 -39.59166256689898
176.9423601340754 -39.591911916083596
176.94271789953385 -39.59246248286093
176.94289698414985 -39.59269438272759
176.94309231776995 -39.59300120009302
176.94317091694796 -39.59308658334121
176.94362625017524 -39.59405156668005
176.94459448392837 -39.59534640001137
176.94557636669253 -39.596470999620266
176.94559005073842 -39.596486516070506
176.94663320076654 -39.597724432945775
176.94670200043967 -39.59785163313327
176.94684561677582 -39.598047066446426
176.94694796729485 -39.598245683211324
176.9470512671956 -39.598379116227015
176.9471896501345 -39.598659466473705
176.9474137667001 -39.59899533277941
176.94746221760215 -39.599141716784864
176.94764955060666 -39.59941260032079
176.94779946673563 -39.59969946607762
176.947881749437 -39.59982851678034
176.9479751169459 -39.60005241653852
176.94823393411448 -39.60055813326299
176.94832088433188 -39.60069028326942
176.9485692672111 -39.601190783819355
176.9489095161307 -39.60179860014357
176.9491541502249 -39.60232894974052
176.9491571675383 -39.60233428327705
176.9497964665365 -39.603426899463955
176.94989903363486 -39.603647549908914
176.95008251773427 -39.60395471622356
176.9501794009408 -39.604170816264336
176.9504248675735 -39.60456850015593
176.9504647008494 -39.60467819953773
176.9507907007108 -39.60525698274381
176.95090675002552 -39.60552594974119
176.95106230009102 -39.6057245166065
176.95119193333167 -39.60594891727445
176.95131686615161 -39.60609883302766
176.95145293420472 -39.606366433030814
176.95170036752984 -39.60667780094279
176.9517789835421 -39.606821751115504
176.95197056700533 -39.60709729957965
176.95212704988356 -39.607403099929115
176.9525576676487 -39.60812824954971
176.9525653009473 -39.60813810001165
176.9527233168503 -39.60831689968116
176.95277030049175 -39.60850908343037
176.95344361739484 -39.60947940018366
176.95364455010946 -39.60973719962437
176.9539300175598 -39.61006278306365
176.95414014960852 -39.61034648284401
176.95485595027827 -39.611184983390366
176.95485998331034 -39.61119026682005
176.95512976735932 -39.611549716139756
176.95555878367628 -39.612065999989774
176.95677878298343 -39.61366659943493
176.95707753383593 -39.61401089952522
176.95743891615493 -39.61448021647406
176.95765395017193 -39.61470533314169
176.95767246737637 -39.61472331659304
176.9580058326983 -39.61513105009293
176.9586421341067 -39.615818266239906
176.9594229834209 -39.61653171652322
176.959611333413 -39.61674573378615
176.959866700318 -39.61696296665547
176.9605499343039 -39.61769383260956
176.9611235840272 -39.61834081652753
176.961211801025 -39.618381799909464
176.9613283507091 -39.61847814942153
176.96173761705256 -39.61890836639921
176.96224075011014 -39.619392866512655
176.9624834340671 -39.61966723315345
176.96279848356627 -39.61994704980744
176.96309375045956 -39.62026043263655
176.9631410835108 -39.620339416744464
176.9636264169734 -39.62083820014783
176.96414890006503 -39.621306299734876
176.96437093267681 -39.62155271606749
176.96484011679814 -39.622010616856414
176.9648811508549 -39.622078300003245
176.96504721722093 -39.62225053349177
176.96562953366384 -39.62280636656034
176.96602608391973 -39.62321103325583
176.9660607998744 -39.62326741648522
176.96620969943075 -39.623378249998964
176.96635365011264 -39.62351208269853
176.96743315014444 -39.62425481569603
176.96766538428164 -39.62445514941248
176.96785290089414 -39.62464283194107
176.96831005010438 -39.6250069989932
176.96845466673892 -39.625154515585486
176.9686517667012 -39.62528701581593
176.96934236672718 -39.6256966817824
176.96965019951713 -39.625910765190675
176.97004453359182 -39.62626939881928
176.97015275031237 -39.626329481931194
176.97035251607943 -39.62649146555639
176.9705390833037 -39.62660101552403
176.97107769960178 -39.62701373266886
176.97114578327273 -39.62708381512985
176.97122736684366 -39.62711358235697
176.97136785069497 -39.62720663219463
176.97202723412542 -39.62776494859688
176.97233955039528 -39.62799731591967
176.97253270015767 -39.62817068191307
176.97271060032557 -39.628304865554604
176.97276360010844 -39.62835484910756
176.9730233008045 -39.6285758152485
176.9732085009353 -39.62870436585267
176.97357198363227 -39.62889974869462
176.97433683322708 -39.62936393175358
176.97532436673342 -39.629884115833725
176.97598049968812 -39.63027243231965
176.9766771673721 -39.63064074901136
176.97864911689598 -39.631601365717636
176.97906650039204 -39.6317854656063
176.97974970042674 -39.63205104910944
176.9803723333402 -39.6322328654042
176.98100533415513 -39.63238064877138
176.9811694509072 -39.632405048658455
176.9816143164266 -39.63251808178108
176.98199700021829 -39.63263933185289
176.9822212005943 -39.63272726556879
176.98245455038688 -39.63276173223392
176.98276493347845 -39.63276953242802
176.9829661664188 -39.632805865582114
176.98315348351878 -39.632779248595675
176.98359104990575 -39.63262363198209
176.98401856684933 -39.63252106555731
176.9847002663315 -39.632296182125
176.9850130501071 -39.63221319870586
176.98546363311968 -39.63204311588482
176.98613961282592 -39.631821949308296
176.98648902628364 -39.63179139938571
176.98706337493326 -39.63180264875771
176.98731247445426 -39.6318571660635
176.98742172446384 -39.63190156576522
176.98761397496983 -39.63200484883923
176.98785012540117 -39.63213676616135
176.98827597753933 -39.63240678258702
176.98852804756015 -39.63251096557794
176.98900720094068 -39.63258881557127
176.98912006763965 -39.63262641558243
176.9896769831609 -39.63296034927971
176.98991150086195 -39.633073016175516
176.99018280054585 -39.633261082152664
176.99056985057717 -39.63360869895208
176.99118216708345 -39.63404144955064
176.9916448332768 -39.63454196625015
176.99207116588406 -39.634636149202485
176.99223605066268 -39.63469038238134
176.99311056661304 -39.63507848211179
176.9933986665588 -39.63517911525678
176.99395364979145 -39.63531039909498
176.99424806686807 -39.63536071517987
176.99455619908346 -39.63544934900836
176.99531703374262 -39.63580443223116
176.99581631631605 -39.63594194972829
176.99625439909718 -39.636151899246705
176.9964647333327 -39.63628901549746
176.99663986697567 -39.63642949870269
176.99689810012097 -39.63658111530471
176.99713590034978 -39.6367948492243
176.99750993307137 -39.63707961607529
176.99777395038808 -39.63722876529436
176.99799661698472 -39.63731769875406
176.99822745053527 -39.637451931785755
176.99836023331827 -39.63757089914627
176.99877286733215 -39.637802115341415
176.99920358356755 -39.63798268303713
176.99940658390946 -39.63810251595439
176.99979243334735 -39.63833838245497
176.9999528493429 -39.63846388176483
177.00018843338052 -39.63860704861658
177.00079486593327 -39.63903014876942
177.0015194449098 -39.63932832240552
177.00232210495648 -39.639586507302404
177.0032210390331 -39.63984136420251
177.00400193280683 -39.64000085063466
177.00452109807597 -39.640082362926364
177.0052446504765 -39.64012691534824
177.00608030717765 -39.64007823179636
177.00702049332926 -39.63993388325484
177.0076668505042 -39.63971267395693
177.0084379740753 -39.63942500034826
177.00858237540513 -39.63942000920159
177.00876101736625 -39.63945112370823
177.00913793299765 -39.639574820730424
177.00976341167782 -39.63982664892227
177.01042816121864 -39.64020141240166
177.0111147034098 -39.64067485504582
177.0120667496732 -39.64142171573099
177.01239109993358 -39.641622865454394
177.0124329499361 -39.641633382269546
177.0126942341347 -39.64181074906132
177.0137697660651 -39.64262473261203
177.01408265018514 -39.64292249850273
177.01446435060882 -39.643309765465084
177.0149461009478 -39.64376376535804
177.01508636771095 -39.64387281432028
177.01577591612494 -39.64433826601922
177.01657123312756 -39.64477849738184
177.0168807517937 -39.644897582323686
177.01712820064313 -39.64502029806879
177.01732550039293 -39.645068599420775
177.01745306678052 -39.64507266585539
177.01767068458108 -39.64510908151946
177.0183433013933 -39.645272815052984
177.01845215173992 -39.64533221640432
177.0192500847696 -39.64560074921886
177.01943733323327 -39.64569733081097
177.0197905344336 -39.64595731427841
177.02028618507777 -39.64622331434259
177.0210630514724 -39.64656324804969
177.02211373311548 -39.646750198394805
177.02244391783586 -39.646785330448836
177.02309833467396 -39.64692673193681
177.02360110130888 -39.64712463229012
177.02371655154812 -39.64719496453989
177.02408464930127 -39.64735964808896
177.0244551342143 -39.64758149907154
177.02465129954797 -39.64767039817461
177.02520011701347 -39.64797931559712
177.02558691830416 -39.6481664152711
177.02563750248973 -39.64817199752015
177.02588693530228 -39.648259547844624
177.0264174353225 -39.64855519777428
177.02664836754641 -39.64862488195946
177.02686938493144 -39.64866964851145
177.02712501811467 -39.648763899348765
177.02743268459062 -39.64882708138681
177.02793643462783 -39.64897684783552
177.02814551730546 -39.6490196146031
177.02859545162082 -39.64915701590979
177.02911108394133 -39.64916453136569
177.02965513321254 -39.64928579761805
177.0310960006362 -39.649679631933566
177.03180611690104 -39.64980583231517
177.03263056761116 -39.64990393197002
177.032909067889 -39.64990599972198
177.03343105088592 -39.649780532917866
177.0336588843524 -39.649703764012955
177.03459041731037 -39.649240449100176
177.035158617512 -39.64901533261648
177.03562048468504 -39.64879749839884
177.03585845096583 -39.648679248627346
177.03614710116068 -39.64849789868376
177.03631270085043 -39.648420398830694
177.03657528286044 -39.648324415057175
177.03707340019866 -39.648194965220206
177.03812655214006 -39.64809486608617
177.03845315134862 -39.64804304950515
177.03872010183903 -39.64798128171747
177.03946513594974 -39.647735614413705
177.03964533468798 -39.647653181093325
177.0415424994659 -39.647052998696175
177.04215476823538 -39.64681986589703
177.04275795013646 -39.646653348236526
177.04322540020155 -39.64649946562672
177.04377285117508 -39.646274849024515
177.04394281793606 -39.646231582460025
177.04428715064782 -39.646179282468644
177.04530286741573 -39.646105264850135
177.0456314332486 -39.646101448839055
177.0465472152392 -39.64604599920929
177.04679028382225 -39.64605123164396
177.0473812184967 -39.64594683123238
177.0476182678562 -39.64587896556522
177.04800096673296 -39.645823380902044
177.04860430027114 -39.645661415486124
177.04930405056578 -39.645396248929295
177.04959684939487 -39.64524451535235
177.05037148531162 -39.644929332498734
177.0505793515624 -39.64487134759565
177.05123524955448 -39.64462101507714
177.0514844336454 -39.64448871552118
177.05171156729432 -39.64439588255757
177.05206781676526 -39.64420359848367
177.05232948355314 -39.644086999076414
177.05251158498876 -39.64397929838869
177.05272439976247 -39.64389828098027
177.05286333395475 -39.64382144836571
177.05317903450683 -39.64372178145952
177.05375333336758 -39.643503298413265
177.05395030048078 -39.643468499290584
177.05404496813009 -39.643466065213225
177.05430950123372 -39.64348904818652
177.0546386178777 -39.64356991541857
177.05505288466532 -39.64363258202805
177.0553491854349 -39.64370741502134
177.05578500176037 -39.64379011513555
177.05619956800817 -39.6438596315931
177.05630338348146 -39.64386383202052
177.05706873411856 -39.643752630386174
177.05759873407237 -39.64375048251474
177.0584088331688 -39.6437182652046
177.05897454965282 -39.643719781089956
177.059290035975 -39.64368649828322
177.0595008506498 -39.6436993985785
177.06007493462394 -39.643618265955446
177.06071565099822 -39.64357204837811
177.06136331743892 -39.64347986517165
177.06206528447171 -39.64341146535373
177.06288920042152 -39.64328498262208
177.06331108360524 -39.6431756816436
177.063981717633 -39.64285391471052
177.06438993279676 -39.642559516021386
177.06475653445267 -39.64233258219309
177.06535669959382 -39.64181341561275
177.06580370033808 -39.64131421507095
177.06599425036782 -39.64112615008806
177.0665467844245 -39.64067233254561
177.06695070046132 -39.64048791443583
177.0672269183759 -39.64029534895391
177.06775648319223 -39.64000009867278
177.06834691671796 -39.63974448277886
177.0687268833456 -39.6396247989482
177.06891226727598 -39.63952614941524
177.0691394507057 -39.63943558207616
177.06947913341625 -39.63927343246881
177.07054186647304 -39.638840782438024
177.0707761999213 -39.63870881567393
177.07088543342402 -39.63863044937139
177.07134930078217 -39.63825214918317
177.07214653365602 -39.63777366570934
177.07277081738374 -39.63747824881787
177.07292518373242 -39.637417015659
177.07380326721338 -39.637172282531516
177.0740803497395 -39.637071265488906
177.07439683378664 -39.63699213253196
177.07458506640148 -39.63689111619636
177.07472501671486 -39.63676843242897
177.07503170020095 -39.63638501622661
177.0750611837575 -39.636381965528386
177.07515858293627 -39.636303882368374
177.0753886666151 -39.63607128209086
177.0756046168249 -39.63578408237622
177.07576928369545 -39.635685949366575
177.07592661668457 -39.63562464945622
177.07627990018423 -39.635505632356114
177.0764237830988 -39.63547673206262
177.0766119674704 -39.635515382565714
177.07677379962217 -39.63557916573633
